do_no,source,job_no,do_date,do_type,trip_type,site_id,vessel_name,berth,vehicle_id,driver_id,job_type,waste_type,bin_in,bin_out,vol_cat_a,vol_cat_b,vol_cat_c,vol_cat_d,vol_cat_e,vol_cat_f,vol_total_m3,gross_kg,tare_kg,net_kg,weigh_ticket_no,weigh_location,weight_source,gps_lat,gps_lng,gps_accuracy_m,gps_captured_at,photo_do_ref,photo_sig_ref,photo_weigh_ref,receipt_ref,disposal_facility,xero_invoice_id,backfill_notes,synced_at,sludge_requested_t,sludge_actual_t,dispose_to,vol_cat_i,vol_other_m3,other_desc,vol_oily_rags_m3,vol_expired_med_m3,bin_qty,voyage_no,claim_state,bin_in_raw,bin_out_raw
26089,live,,2026-08-05,land,Exchange,PAX_001,,,XE7126P,YAO_JUN,Exchange,General Waste,,5247,,,,,,,,17980.0,14030.0,3950.0,LR82,,weighbridge,,,,,msfdom8h-DO-183-1.jpg,,,,,,"app_trip_id=97 | bin_photos=https://zjtvrlbyfeirnrlqgefo.supabase.co/storage/v1/object/public/do-photos/msfdnqz3-BININ-183-1.jpg
https://zjtvrlbyfeirnrlqgefo.supabase.co/storage/v1/object/public/do-photos/msfdnr7i-BINOUT-183-1.jpg | bin_in_raw=L808 | job_no=183",2026-08-05 00:58:49.25+00,,,,,,,,,,,UNASSIGNED,L808,
WB-LR23686,backfill,,2026-07-20,,,STE_004,,,XE4491D,,,General Waste,,,,,,,,,,19760.0,14250.0,5510.0,LR23686,,weighbridge,,,,,,,,,,,WB ticket LR23686; remark 61A Tuas Nexus; bin 5204; 15:18:21-15:18:21,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24248,backfill,,2026-08-18,,,STE_001,,,XE5457Y,,,Wood Waste,,,,,,,,,,17620.0,14240.0,3380.0,LR24248,,weighbridge,,,,,,,,,,,WB ticket LR24248; remark St Benoi; bin 6003; 14:42:17-14:42:17,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24220,backfill,,2026-08-17,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,20490.0,14230.0,6260.0,LR24220,,weighbridge,,,,,,,,,,,WB ticket LR24220; remark St Gul; bin 6005; 18:09:57-18:09:57,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
26071,live,,2026-08-01,land,Exchange,INV_001,,,XE7126P,YAO_JUN,Exchange,General Waste,,5079,,,,,,,,16460.0,13950.0,2510.0,LR59,,weighbridge,,,,,msa4oie5-DO-119-1.jpg,,,,,,"app_trip_id=67 | bin_photos=https://zjtvrlbyfeirnrlqgefo.supabase.co/storage/v1/object/public/do-photos/msa4j1f0-BININ-119-1.jpg
https://zjtvrlbyfeirnrlqgefo.supabase.co/storage/v1/object/public/do-photos/msa4j1oh-BINOUT-119-1.jpg | bin_in_raw=L22 | job_no=119",2026-08-01 08:47:53.199+00,,,,,,,,,,,UNASSIGNED,L22,
WB-LR23911,backfill,,2026-07-10,,,STE_001,,,XE5457Y,,,Wood Waste,,,,,,,,,,16700.0,14050.0,2650.0,LR23911,,weighbridge,,,,,,,,,,,WB ticket LR23911; remark St Benoi; bin 6003; 15:05:54-15:05:54,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24103,backfill,,2026-08-11,,,STE_002,,,XE6221D,,,General Waste,,,,,,,,,,17810.0,14280.0,3530.0,LR24103,,weighbridge,,,,,,,,,,,WB ticket LR24103; remark St Gul; bin 6006; 10:28:19-10:28:19,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24198,backfill,,2026-08-16,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,18180.0,14310.0,3870.0,LR24198,,weighbridge,,,,,,,,,,,WB ticket LR24198; remark St Gul; bin 6006; 10:04:34-10:04:34,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24366,backfill,,2026-08-24,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,19170.0,14240.0,4930.0,LR24366,,weighbridge,,,,,,,,,,,WB ticket LR24366; remark St Gul; bin 6005; 14:49:33-14:49:33,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23912,backfill,,2026-07-10,,,STE_001,,,XE5457Y,,,General Waste,,,,,,,,,,18300.0,14300.0,4000.0,LR23912,,weighbridge,,,,,,,,,,,WB ticket LR23912; remark St Benoi; bin 6001; 16:02:02-16:02:02,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
26075,live,,2026-08-03,land,Delivery,IWA_001,,,XE7126P,YAO_JUN,Delivery,General Waste,,,,,,,,,,0.0,0.0,0.0,,,weighbridge,,,,,msclej1z-DO-148-1.jpg,,,,,,app_trip_id=80 | bin_photos=https://zjtvrlbyfeirnrlqgefo.supabase.co/storage/v1/object/public/do-photos/mscleiue-BININ-148-1.jpg | bin_in_raw=5072 | job_no=148,2026-08-03 02:11:45.848+00,,,,,,,,,,,UNASSIGNED,5072,
26074,live,,2026-08-03,land,Exchange,PAX_001,,,XE7126P,YAO_JUN,Exchange,General Waste,,5142,,,,,,,,15940.0,14030.0,1910.0,LR71,,weighbridge,,,,,msck12zo-DO-146-1.jpg,,,,,,"app_trip_id=79 | bin_photos=https://zjtvrlbyfeirnrlqgefo.supabase.co/storage/v1/object/public/do-photos/msck4twd-BININ-146-1.jpg
https://zjtvrlbyfeirnrlqgefo.supabase.co/storage/v1/object/public/do-photos/msck4upu-BINOUT-146-1.jpg | bin_in_raw=L808 | job_no=146",2026-08-03 01:35:45.143+00,,,,,,,,,,,UNASSIGNED,L808,
26076,live,,2026-08-03,land,Exchange,IWA_001,,,XE7126P,YAO_JUN,Exchange,General Waste,,5213,,,,,,,,0.0,0.0,0.0,,,weighbridge,,,,,mscmlphl-DO-150-1.jpg,,,,,,"app_trip_id=81 | bin_photos=https://zjtvrlbyfeirnrlqgefo.supabase.co/storage/v1/object/public/do-photos/mscmlp4q-BININ-150-1.jpg
https://zjtvrlbyfeirnrlqgefo.supabase.co/storage/v1/object/public/do-photos/mscmlpcz-BINOUT-150-1.jpg | bin_in_raw=5072 | job_no=150",2026-08-03 02:44:42.204+00,,,,,,,,,,,UNASSIGNED,5072,
26080,live,,2026-08-03,land,Delivery,GSE_001,,,XE7126P,YAO_JUN,Delivery,Others: concrete/stone,,,,,,,,,,0.0,0.0,0.0,,,weighbridge,,,,,msctwtib-DO-160-1.jpg,,,,,,"app_trip_id=85 | bin_photos=https://zjtvrlbyfeirnrlqgefo.supabase.co/storage/v1/object/public/do-photos/msctwsto-BININ-160-1.jpg
https://zjtvrlbyfeirnrlqgefo.supabase.co/storage/v1/object/public/do-photos/msctwt8u-BININ-160-2.jpg
https://zjtvrlbyfeirnrlqgefo.supabase.co/storage/v1/object/public/do-photos/msctwte9-BININ-160-3.jpg | bin_in_raw=L27 | job_no=160",2026-08-03 06:09:16.611+00,,,,,,,,,,,UNASSIGNED,L27,
WB-LR24082,backfill,,2026-08-09,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,18180.0,14240.0,3940.0,LR24082,,weighbridge,,,,,,,,,,,WB ticket LR24082; remark St Gul; bin 6005; 09:48:18-09:48:18,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23884,backfill,,2026-07-29,,,STE_001,,,XE5457Y,,,Wood Waste,,,,,,,,,,17070.0,14250.0,2820.0,LR23884,,weighbridge,,,,,,,,,,,WB ticket LR23884; remark St Benoi; bin 6003; 15:08:22-15:08:22,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
25272,live,,2026-08-13,land,Exchange,PAX_001,,,XE5457Y,KARTHIK,Exchange,General Waste,,5221,,,,,,,,17190.0,14440.0,2750.0,LR187,,weighbridge,,,,,msrngetr-DO-318-1.jpg,,,,,,"app_trip_id=223 | dispose_to=Lirich Resources Pte Ltd | bin_photos=msrnge9k-BININ-318-1.jpg
msrngemz-BINOUT-318-1.jpg | bin_in_raw=L22 | job_no=318",2026-08-14 17:13:38.977+00,,,Lirich Resources Pte Ltd,,,,,,1,,UNASSIGNED,L22,
WB-LR23751,backfill,,2026-07-22,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,18730.0,14240.0,4490.0,LR23751,,weighbridge,,,,,,,,,,,WB ticket LR23751; remark St Gul; bin 6005; 16:22:12-16:22:12,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23630,backfill,,2026-07-15,,,STE_001,,,XE5457Y,,,Wood Waste,,,,,,,,,,18560.0,14240.0,4320.0,LR23630,,weighbridge,,,,,,,,,,,WB ticket LR23630; remark St Benoi; bin 6003; 15:31:51-15:31:51,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23524,backfill,,2026-07-08,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,20410.0,14240.0,6170.0,LR23524,,weighbridge,,,,,,,,,,,WB ticket LR23524; remark St Gul; bin 6006; 17:36:10-17:36:10,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23399,backfill,,2026-07-01,,,STE_001,,,XE5457Y,,,General Waste,,,,,,,,,,20330.0,14240.0,6090.0,LR23399,,weighbridge,,,,,,,,,,,WB ticket LR23399; remark St Benoi; bin 6001; 15:51:05-15:51:05,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23464,backfill,,2026-07-05,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,19980.0,14250.0,5730.0,LR23464,,weighbridge,,,,,,,,,,,WB ticket LR23464; remark St Gul; bin 6006; 10:51:14-10:51:14,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23490,backfill,,2026-07-07,,,STE_001,,,XE5457Y,,,Wood Waste,,,,,,,,,,17180.0,14100.0,3080.0,LR23490,,weighbridge,,,,,,,,,,,WB ticket LR23490; remark ST Benoi; bin 6003; 10:03:59-10:03:59,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24065,backfill,,2026-08-07,,,STE_001,,,XE5457Y,,,Wood Waste,,,,,,,,,,17610.0,14260.0,3350.0,LR24065,,weighbridge,,,,,,,,,,,WB ticket LR24065; remark St Benoi; bin 6000; 11:26:30-11:26:30,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24243,backfill,,2026-08-18,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,19230.0,14220.0,5010.0,LR24243,,weighbridge,,,,,,,,,,,WB ticket LR24243; remark St Gul; bin 6006; 11:10:36-11:10:36,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24029,backfill,,2026-08-05,,,STE_001,,,XE5457Y,,,Wood Waste,,,,,,,,,,18660.0,14310.0,4350.0,LR24029,,weighbridge,,,,,,,,,,,WB ticket LR24029; remark St Benoi; bin 6000; 10:33:18-10:33:18,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24278,backfill,,2026-08-19,,,STE_001,,,XE5457Y,,,Wood Waste,,,,,,,,,,17040.0,14240.0,2800.0,LR24278,,weighbridge,,,,,,,,,,,WB ticket LR24278; remark St Benoi; bin 6003; 15:05:25-15:05:25,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24387,backfill,,2026-08-25,,,STE_001,,,XE2665H,,,General Waste,,,,,,,,,,18930.0,14050.0,4880.0,LR24387,,weighbridge,,,,,,,,,,,WB ticket LR24387; remark St Benoi; bin 6001; 16:28:51-16:28:51,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23982,backfill,,2026-08-03,,,STE_001,,,XE5457Y,,,General Waste,,,,,,,,,,20580.0,14390.0,6190.0,LR23982,,weighbridge,,,,,,,,,,,WB ticket LR23982; remark St Benoi; bin 6001; 15:16:34-15:16:34,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR20699,backfill,,2026-02-06,,,EVE_001,,,,,,General Waste,,,,,,,,,,17500.0,14220.0,3280.0,LR20699,,weighbridge,,,,,,,,,,,"",2026-09-04 17:30:03.478375+00,,,,,,,,,,,UNASSIGNED,,
24927,live,,2026-08-29,land,Delivery,ENGI_001,,,XE7126P,YAO_JUN,Delivery,General Waste,,,,,,,,,,0.0,0.0,0.0,,,weighbridge,,,,,mtdrfg4c-DO-583-1.jpg,,,,,,app_trip_id=443 | bin_photos=mtdrffu5-BININ-583-1.jpg | bin_in_raw=L51 | job_no=583,2026-08-29 02:27:13.812+00,,,,,,,,,1,,UNASSIGNED,L51,
WB-LR24440,backfill,,2026-08-28,,,STE_001,,,XE2665H,,,General Waste,,,,,,,,,,19230.0,14050.0,5180.0,LR24440,,weighbridge,,,,,,,,,,,WB ticket LR24440; remark St Benoi; bin 6002; 15:32:46-15:32:46,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
25279,live,,2026-08-14,land,Exchange,AVE_001,,,XE5457Y,KARTHIK,Exchange,General Waste,,5046,,,,,,,,15970.0,14650.0,1320.0,LR195,,weighbridge,,,,,mssvisk5-DO-360-1.jpg,,,,,,"app_trip_id=234 | dispose_to=Lirich Resources Pte Ltd | bin_photos=mssvis1q-BININ-360-1.jpg
mssviset-BINOUT-360-1.jpg | bin_in_raw=L22 | job_no=360",2026-08-14 11:38:57.039+00,,,Lirich Resources Pte Ltd,,,,,,1,,UNASSIGNED,L22,
24328,live,,2026-08-29,land,Exchange,ACEM_001,,,XE7126P,YAO_JUN,Exchange,General Waste,,5038,,,,,,,,16820.0,14100.0,2720.0,LR386,,weighbridge,,,,,mtdrgxa4-DO-584-1.jpg,,,,,,"app_trip_id=444 | bin_photos=mtdrgwpf-BININ-584-1.jpg
mtdrgx2g-BINOUT-584-1.jpg | bin_in_raw=L50 | job_no=584",2026-08-29 02:31:30.145+00,,,,,,,,,1,,UNASSIGNED,L50,
WB-LR24494,backfill,,2026-08-31,,,STE_002,,,XE2665H,,,General Waste,,,,,,,,,,17600.0,14050.0,3550.0,LR24494,,weighbridge,,,,,,,,,,,WB ticket LR24494; remark St Gul; bin 6005; 14:10:57-14:10:57,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24195,backfill,,2026-08-15,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,18380.0,14310.0,4070.0,LR24195,,weighbridge,,,,,,,,,,,WB ticket LR24195; remark St Gul; bin 6005; 17:19:33-17:19:33,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
24685,live,,2026-08-15,land,Exchange,TOP_001,,,XE7126P,YAO_JUN,Exchange,General Waste,,5203,,,,,,,,17800.0,14050.0,3750.0,LR203,,weighbridge,,,,,mstvur5q-DO-368-1.jpg,,,,,,"app_trip_id=243 | bin_photos=mstvuqss-BININ-368-1.jpg
mstvuqzr-BINOUT-368-1.jpg | bin_in_raw=L51 | job_no=368",2026-08-15 04:35:46.868+00,,,,,,,,,1,,UNASSIGNED,L51,
WB-LR24039,backfill,,2026-08-06,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,18560.0,14240.0,4320.0,LR24039,,weighbridge,,,,,,,,,,,WB ticket LR24039; remark St Gul; bin 6006; 16:14:48-16:14:48,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24295,backfill,,2026-08-20,,,STE_001,,,XE5457Y,,,Wood Waste,,,,,,,,,,17160.0,14240.0,2920.0,LR24295,,weighbridge,,,,,,,,,,,WB ticket LR24295; remark St Benoi; bin 6003; 15:43:17-15:43:17,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23598,backfill,,2026-07-14,,,STE_001,,,XE5457Y,,,Wood Waste,,,,,,,,,,17080.0,14240.0,2840.0,LR23598,,weighbridge,,,,,,,,,,,WB ticket LR23598; remark St Benoi; bin 6003; 11:46:37-11:46:37,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24218,backfill,,2026-08-17,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,19180.0,14150.0,5030.0,LR24218,,weighbridge,,,,,,,,,,,WB ticket LR24218; remark St Gul; bin 6005; 13:32:51-13:32:51,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
APP-T258,live,,2026-08-16,land,Exchange,ENGI_001,,,XE6221D,SATHISH,Exchange,General Waste,,5194,,,,,,,,16080.0,14320.0,1760.0,LR217,,weighbridge,,,,,msvjptxv-DO-383-1.jpg,,,,,,app_trip_id=258 | dispose_to=Lirich Resources Pte Ltd | bin_in_raw=5109 | job_no=383,2026-08-16 08:32:03.308+00,,,Lirich Resources Pte Ltd,,,,,,1,,UNASSIGNED,5109,
WB-LR23981,backfill,,2026-08-03,,,STE_001,,,XE5457Y,,,Wood Waste,,,,,,,,,,17730.0,14320.0,3410.0,LR23981,,weighbridge,,,,,,,,,,,WB ticket LR23981; remark St Benoi; bin 6000; 14:26:03-14:26:03,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23566,backfill,,2026-07-13,,,STE_001,,,XE5457Y,,,General Waste,,,,,,,,,,21080.0,14240.0,6840.0,LR23566,,weighbridge,,,,,,,,,,,WB ticket LR23566; remark St Benoi; bin 6002; 15:03:28-15:03:28,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23557,backfill,,2026-07-12,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,18790.0,14240.0,4550.0,LR23557,,weighbridge,,,,,,,,,,,WB ticket LR23557; remark St Gul; bin 6005; 10:26:05-10:26:05,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23758,backfill,,2026-07-24,,,STE_001,,,XE2665H,,,Wood Waste,,,,,,,,,,16260.0,14050.0,2210.0,LR23758,,weighbridge,,,,,,,,,,,WB ticket LR23758; remark St Benoi; bin 6003; 14:23:58-14:23:58,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
26490,live,,2026-08-21,land,Exchange,ENGI_003,,,XE6221D,SATHISH,Exchange,General Waste,,5204,,,,,,,,16380.0,14310.0,2070.0,LR293,,weighbridge,,,,,mt2vqpj2-DO-473-1.jpg,,,,,,app_trip_id=342 | dispose_to=Lirich Resources Pte Ltd | bin_in_raw=L22 | job_no=473,2026-08-21 11:43:23.155+00,,,Lirich Resources Pte Ltd,,,,,,1,,UNASSIGNED,L22,
26495,live,,2026-08-22,land,Exchange,RAD_003,,,XE6221D,SATHISH,Exchange,Wood Waste,,8007,,,,,,,,17580.0,15190.0,2390.0,LR306,,weighbridge,,,,,mt4f1tz2-DO-487-1.jpg,,,,,,app_trip_id=356 | dispose_to=Lirich Resources Pte Ltd | bin_in_raw=8005 | job_no=487,2026-08-22 13:31:48.304+00,,,Lirich Resources Pte Ltd,,,,,,1,,UNASSIGNED,8005,
WB-LR23407,backfill,,2026-07-01,,,STE_002,,,XE5457Y,,,Wood Waste,,,,,,,,,,18050.0,15500.0,2550.0,LR23407,,weighbridge,,,,,,,,,,,WB ticket LR23407; remark St Gul; bin 8000; 13:40:53-13:40:53,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
25316,live,,2026-08-25,land,Exchange,ENGL_010,,,XE6221D,SATHISH,Exchange,General Waste,,5060,,,,,,,,16580.0,14340.0,2240.0,LR329,,weighbridge,,,,,mt8sudwp-DO-517-1.jpg,,,,,,app_trip_id=382 | dispose_to=Lirich Resources Pte Ltd | bin_in_raw=L40 | job_no=517,2026-08-25 15:08:24.049+00,,,Lirich Resources Pte Ltd,,,,,,1,,UNASSIGNED,L40,
WB-LR24460,backfill,,2026-08-30,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,18880.0,14240.0,4640.0,LR24460,,weighbridge,,,,,,,,,,,WB ticket LR24460; remark St Gul; bin 6006; 11:23:25-11:23:25,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23425,backfill,,2026-07-03,,,STE_002,,,XE5457Y,,,Wood Waste,,,,,,,,,,18210.0,15500.0,2710.0,LR23425,,weighbridge,,,,,,,,,,,WB ticket LR23425; remark St Gul; bin 8000; 09:06:04-09:06:04,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24345,backfill,,2026-08-23,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,20880.0,14290.0,6590.0,LR24345,,weighbridge,,,,,,,,,,,WB ticket LR24345; remark St Gul; bin 6005; 15:08:21-15:08:21,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24246,backfill,,2026-08-18,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,19380.0,14250.0,5130.0,LR24246,,weighbridge,,,,,,,,,,,WB ticket LR24246; remark St Gul; bin 6006; 17:31:15-17:31:15,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23408,backfill,,2026-07-02,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,16830.0,14250.0,2580.0,LR23408,,weighbridge,,,,,,,,,,,WB ticket LR23408; remark St Gul; bin 6006; 10:30:53-10:30:53,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24438,backfill,,2026-08-28,,,STE_002,,,XE5457Y,,,Wood Waste,,,,,,,,,,18740.0,15200.0,3540.0,LR24438,,weighbridge,,,,,,,,,,,WB ticket LR24438; remark St Gul; bin 8000; 14:16:28-14:16:28,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24423,backfill,,2026-08-27,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,19980.0,14240.0,5740.0,LR24423,,weighbridge,,,,,,,,,,,WB ticket LR24423; remark St Gul; bin 6006; 14:29:40-14:29:40,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23693,backfill,,2026-07-20,,,STE_001,,,XE2665H,,,Wood Waste,,,,,,,,,,16730.0,14100.0,2630.0,LR23693,,weighbridge,,,,,,,,,,,WB ticket LR23693; remark St Benoi; bin 6003; 11:18:03-11:18:03,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24385,backfill,,2026-08-25,,,STE_001,,,XE2665H,,,General Waste,,,,,,,,,,18610.0,14100.0,4510.0,LR24385,,weighbridge,,,,,,,,,,,WB ticket LR24385; remark St Benoi; bin 6002; 17:10:00-17:10:00,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24336,backfill,,2026-08-22,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,19120.0,14210.0,4910.0,LR24336,,weighbridge,,,,,,,,,,,WB ticket LR24336; remark St Gul; bin 6006; 13:15:09-13:15:09,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23404,backfill,,2026-07-01,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,18650.0,14250.0,4400.0,LR23404,,weighbridge,,,,,,,,,,,WB ticket LR23404; remark St Gul; bin 6006; 09:35:23-09:35:23,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23344,backfill,,2026-07-02,,,STE_001,,,XE5457Y,,,General Waste,,,,,,,,,,30920.0,14250.0,16670.0,LR23344,,weighbridge,,,,,,,,,,,WB ticket LR23344; remark St Benoi; bin 5084; 15:01:44-15:02:27,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24106,backfill,,2026-08-11,,,STE_001,,,XE5457Y,,,General Waste,,,,,,,,,,18750.0,14130.0,4620.0,LR24106,,weighbridge,,,,,,,,,,,WB ticket LR24106; remark St Benoi; bin 6002; 18:05:54-18:05:54,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24453,backfill,,2026-08-29,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,20130.0,14240.0,5890.0,LR24453,,weighbridge,,,,,,,,,,,WB ticket LR24453; remark St Gul; bin 6006; 13:30:28-13:30:28,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR24424,backfill,,2026-08-27,,,STE_001,,,XE2665H,,,Wood Waste,,,,,,,,,,16480.0,14050.0,2430.0,LR24424,,weighbridge,,,,,,,,,,,WB ticket LR24424; remark St Benoi; bin 6003; 14:32:49-14:32:49,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23824,backfill,,2026-07-28,,,STE_002,,,XE2665H,,,General Waste,,,,,,,,,,18210.0,13900.0,4310.0,LR23824,,weighbridge,,,,,,,,,,,WB ticket LR23824; remark St Gul; bin 6006; 13:37:32-13:37:32,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
APP-T112,live,,2026-08-06,land,Exchange,RAD_002,,,XE8496P,LIU,Exchange,Wood Waste,,7016,,,,,,,,16750.0,15530.0,1220.0,LR94,,weighbridge,,,,,mshddfsx-DO-208-1.jpg,,,,,,app_trip_id=112 | bin_in_raw=R16 | job_no=208,2026-08-06 10:29:26.358+00,,,,,,,,,,,UNASSIGNED,R16,
WB-LR23597,backfill,,2026-07-14,,,STE_001,,,XE5457Y,,,General Waste,,,,,,,,,,21030.0,14240.0,6790.0,LR23597,,weighbridge,,,,,,,,,,,WB ticket LR23597; remark St Benoi; bin 6001; 11:10:00-11:10:00,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23963,backfill,,2026-08-01,,,STE_002,,,XE2665H,,,General Waste,,,,,,,,,,17350.0,14100.0,3250.0,LR23963,,weighbridge,,,,,,,,,,,WB ticket LR23963; remark St Gul; bin 6006; 14:22:30-14:22:30,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23525,backfill,,2026-07-08,,,STE_002,,,XE5457Y,,,Wood Waste,,,,,,,,,,20950.0,14240.0,6710.0,LR23525,,weighbridge,,,,,,,,,,,WB ticket LR23525; remark St Gul; bin 8000; 09:21:28-09:21:28,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23750,backfill,,2026-07-22,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,17920.0,14240.0,3680.0,LR23750,,weighbridge,,,,,,,,,,,WB ticket LR23750; remark St Gul; bin 6006; 14:32:01-14:32:01,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
WB-LR23471,backfill,,2026-07-07,,,STE_002,,,XE5457Y,,,General Waste,,,,,,,,,,18830.0,14240.0,4590.0,LR23471,,weighbridge,,,,,,,,,,,WB ticket LR23471; remark St Gul; bin 6006; 09:31:53-09:31:53,2026-09-03 12:25:19.33149+00,,,,,,,,,,,UNASSIGNED,,
APP-T293,live,,2026-08-18,land,Exchange,PAX_001,,,XE8496P,LIU,Exchange,General Waste,,5056,,,,,,,,17010.0,14350.0,2660.0,LR248,,weighbridge,,,,,,msyfbfn9-SIG-407-1.jpg,,,,,app_trip_id=293 | bin_photos=msyfbfds-BINOUT-407-1.jpg | bin_in_raw=L807 | job_no=407,2026-08-18 08:52:39.756+00,,,,,,,,,1,,UNASSIGNED,L807,
